episodes,rewards,steps
536,455.63209293579183,200
537,490.97704349379006,200
538,525.0303103310749,200
539,450.95706426969207,200
540,544.8960465302407,200
541,457.14218392677674,200
542,467.71353670265046,200
543,532.1160265319379,200
544,462.10623119940254,200
545,561.9307261525307,200
546,349.0479274866177,200
547,334.6903018417527,200
548,401.98619879556816,200
549,476.83868986898,200
550,494.06327955868835,200
551,366.8803753257658,200
552,449.92231246483516,200
553,418.71958282294526,200
554,313.6273411635226,200
555,441.5566207556643,200
556,476.1968581608582,200
557,470.86902286425146,200
558,595.6430056759528,200
559,518.081286763033,200
560,283.34749549978477,200
561,377.49805907782235,200
562,548.3051147172358,200
563,321.51350149572266,200
564,457.77284543862004,200
565,485.08469714692205,200
566,339.75997845225936,200
567,393.95973743717315,200
568,545.5179151650099,200
569,554.1651288366656,200
570,594.0066377042248,200
571,441.8574787700323,200
572,528.9549382892129,200
573,481.7418372724195,200
574,581.9781339518115,200
575,211.47291467097534,200
576,571.6872400621899,200
577,527.431111389348,200
578,484.1874992460178,200
579,491.78326512728887,200
580,425.95313671398844,200
581,548.616443578437,200
582,368.1252657629998,200
583,499.6020174675731,200
584,439.0379523064543,200
585,515.7396873798328,200
586,572.6237237021425,200
587,535.8232216596167,200
588,405.74543206463863,200
589,494.14067835430455,200
590,416.9629508916446,200
591,442.8440718711645,200
592,465.77064340130613,200
593,290.57080240738526,200
594,471.6498856886967,200
595,277.4717742715888,200
596,527.8977259384774,200
597,448.06856530180426,200
598,476.0421710632701,200
599,515.6973808656894,200
600,489.94555120709515,200
601,481.1171353361543,200
602,549.4917965701864,200
603,485.23899309357586,200
604,201.7839206783839,200
605,484.52904401427213,200
606,478.3622622452973,200
607,554.6019627737694,200
608,585.4810396684902,200
609,563.699432074144,200
610,603.8149549201012,200
611,531.7203370141722,200
612,458.4279304802022,200
613,588.800357574121,200
614,367.0664927628035,200
615,551.5940494339062,200
616,483.1492379783585,200
617,339.876599426822,200
618,440.3433455444839,200
619,446.8289214731212,200
620,598.8145731505227,200
621,538.5662634235376,200
622,477.6332367666577,200
623,469.6352746670213,200
624,366.5192913654108,200
625,228.13592555367399,200
626,535.0701006608795,200
627,511.73845353325555,200
628,349.38214250436187,200
629,511.4873310755081,200
630,528.6755467578029,200
631,488.2471960462652,200
632,493.8687380943236,200
633,526.4795638457709,200
634,519.4085717064124,200
635,613.0755822342543,200
636,508.99297819966097,200
637,543.17738249061,200
638,430.3778551050751,200
639,558.2485192793348,200
640,487.5828035840378,200
641,398.6956183980306,200
642,517.826959472084,200
643,443.19820623558087,200
644,473.88236235659633,200
645,450.2359306528349,200
646,513.1905571833737,200
647,539.7483979226665,200
648,608.6966711266282,200
649,455.22172674900537,200
650,534.537965010049,200
651,462.458403912538,200
652,443.32646550670916,200
653,366.78668490938645,200
654,589.1590961087477,200
655,422.7442446059622,200
656,623.6374597532804,200
657,553.6988817836759,200
658,593.1947155169793,200
659,594.0340945431194,200
660,320.81581511298623,200
661,541.3240876579675,200
662,419.0041811875915,200
663,541.0531136293057,200
664,647.0420002223789,200
665,547.8164765306577,200
666,491.56317017399925,200
667,502.43676338098305,200
668,541.0076390198475,200
669,544.3344312269973,200
670,556.9503495643836,200
671,527.2739623747325,200
672,494.78029606906813,200
673,577.0251288873609,200
674,604.1674541894735,200
675,482.0844068709887,200
676,507.80187553622335,200
677,573.8315876769352,200
678,560.4189178645853,200
679,532.7266764971537,200
680,447.21322960188513,200
681,439.3473512361532,200
682,544.2413351654968,200
683,556.9125606236909,200
684,535.4291456771653,200
685,587.647985378945,200
686,563.7242662960473,200
687,569.0625368248278,200
688,491.0772716913472,200
689,606.0055713820875,200
690,563.9297411359836,200
691,526.8628296400925,200
692,310.07659312641783,200
693,549.8857745940581,200
694,367.0180742272192,200
695,457.6461053232193,200
696,527.3373805347811,200
697,543.6622059204022,200
698,613.8159733876627,200
699,513.8916320893969,200
700,546.3173358014615,200
701,484.6392821102286,200
702,519.0572339996827,200
703,550.5398002553019,200
704,578.2097373309269,200
705,470.23750973239805,200
706,546.0356440074523,200
707,529.3049396530628,200
708,518.839218123116,200
709,378.9847420759423,200
710,599.3722740535852,200
711,594.9221251883731,200
712,464.83695390091043,200
713,402.9148505397461,200
714,521.137121931451,200
715,547.7521065025427,200
716,663.3663586116367,200
717,493.76445079917363,200
718,576.6712058342601,200
719,556.7544862610401,200
720,494.31037995309725,200
721,550.5013065480903,200
722,589.7951247298024,200
723,496.9777807761532,200
724,505.95321384158535,200
725,565.0462729891589,200
726,552.5554159556037,200
727,599.8566200374607,200
728,649.3094116364797,200
729,606.3406277229863,200
730,499.94913689294134,200
731,571.2006264712103,200
732,424.1349109387269,200
733,481.7368631044665,200
734,599.1621611646793,200
735,623.7683740526725,200
736,412.8585645471406,200
737,500.6317524637214,200
738,596.9380024755505,200
739,614.434322664264,200
740,492.88590255554675,200
741,528.5634952198919,200
742,605.0095442980066,200
743,617.037629561153,200
744,573.1691125337819,200
745,593.4190120829952,200
746,641.7429351266701,200
747,520.7832959606371,200
748,635.7111865640036,200
749,556.4119099071648,200
750,537.4807660504234,200
751,581.0520662837134,200
752,449.3993616306597,200
