episodes,rewards,steps
0,-104.60312055095415,200
1,-39.74055320087103,200
2,-49.5557153766492,200
3,-61.940744899282656,200
4,11.897187606595292,200
5,-78.42127444993686,200
6,-38.329532317863645,200
7,-74.1322540337853,200
8,370.615848796533,200
9,-35.89120201397726,200
10,-65.24487595910081,200
11,239.76948478620136,200
12,258.6315421488684,200
13,86.77372072067195,200
14,-61.51468539615533,200
15,18.838220132773788,200
16,-30.162672652777996,200
17,67.4714107664787,200
18,65.10079151300421,200
19,142.67495882397233,200
20,-81.98020577254707,200
21,136.04955982269283,200
22,245.28107544475282,200
23,278.1407681027301,200
24,106.68404199759844,200
25,67.42685859532233,200
26,339.7406465018332,200
27,387.2770598427056,200
28,249.89729924561564,200
29,194.63628586526627,200
30,302.0700523014117,200
31,39.82164791667811,200
32,318.1693654992245,200
33,109.9262319334312,200
34,417.0333360348125,200
35,-111.5403895510213,200
36,516.9528744637573,200
37,98.08191124187134,200
38,328.146512810179,200
39,-43.058474905867115,200
40,49.88938698268523,200
41,79.00336003263892,200
42,-52.465247687097595,200
43,600.9849251839717,200
44,159.73022086278496,200
45,52.41869180096795,200
46,358.5684239356681,200
47,190.78814550495906,200
48,635.936863183807,200
49,55.64180001048142,200
50,185.95806607457106,200
51,326.7264552682101,200
52,370.19426938579886,200
53,-57.43591628950982,200
54,31.067503054378154,200
55,49.97173960929898,200
56,343.9072026392097,200
57,23.421257479816553,200
58,74.61269947968938,200
59,481.9949880010323,200
60,7.111588875025243,200
61,249.22366863978365,200
62,282.11520348013244,200
63,12.973126718466299,200
64,181.49843160768202,200
65,196.6732357600008,200
66,165.59018342192488,200
67,365.58417300491425,200
68,249.07468160665627,200
69,104.98911473787267,200
70,227.77516259862122,200
71,191.51297108241397,200
72,7.968792572312382,200
73,180.13887660812716,200
74,92.66009511378822,200
75,752.8232875942774,200
76,16.89969999673008,200
77,16.43239317186352,200
78,47.209313941650294,200
79,49.49114305004534,200
80,153.29863409742993,200
81,235.88955313762193,200
82,31.273551927108294,200
83,527.9593030585974,200
84,535.2406441344748,200
85,353.9217605811366,200
86,309.59667237469876,200
87,-33.52787066074982,200
88,20.06210129889098,200
89,548.0221925531256,200
90,448.3434941102123,200
91,511.90971975543283,200
92,164.82982582947835,200
93,203.58643502204112,200
94,125.3502564495285,200
95,-34.2448774144514,200
96,42.33463646051051,200
97,240.53584469327973,200
98,97.44244519780842,200
99,232.4621057680961,200
100,35.47880204908821,200
101,371.27023086972656,200
102,163.52748988235425,200
103,-17.601875615269407,200
104,880.1665575839528,200
105,393.1147063159803,200
106,342.02204698646585,200
107,802.2148902249269,200
108,-71.74778555394923,200
109,285.49652309729123,200
110,273.89026609171896,200
111,215.63389172916007,200
112,321.2590148909861,200
113,653.0547740126165,200
114,105.05761981217489,200
115,608.3775962736694,200
116,255.6927126591815,200
117,94.26647241598333,200
118,9.498093750258016,200
119,117.35307642734746,200
120,65.9831821044892,200
121,465.9998989147083,200
122,195.95139007536503,200
123,227.46320747140547,200
124,190.33017482181313,200
125,388.2543656017797,200
126,139.9931796638714,200
127,185.84447112533937,200
128,694.4203941093646,200
129,684.7990557645081,200
130,132.8450265341323,200
131,285.5519917536147,200
132,244.60092828742154,200
133,686.6652746102476,200
134,714.6146869864501,200
135,512.6434748144693,200
136,220.5556318423596,200
137,268.1508197123183,200
138,969.3365117475394,200
139,94.2804571404162,200
140,63.24738981205718,200
141,592.9040411477365,200
142,161.48973766150186,200
143,397.314297146346,200
144,442.33183449917567,200
145,105.21135930212294,200
146,135.19328392470416,200
147,598.8487959832642,200
148,289.77668184994616,200
149,711.607757561449,200
150,209.59004322614766,200
151,51.91604619385795,200
152,373.5077694468408,200
153,376.2210942582559,200
154,143.70684714892136,200
155,380.56034622292907,200
156,161.82967576013186,200
157,736.8477726533007,200
158,177.7235535512165,200
159,46.21749182009851,200
160,278.2783266202003,200
161,232.6351557572161,200
162,320.4296855670366,200
163,1013.7806781595214,200
164,398.2708379442444,200
165,518.1008292917122,200
166,165.0811806704249,200
167,238.10416921640518,200
168,172.76981498836133,200
169,176.89051902488157,200
170,126.96393477650383,200
171,326.23269826855073,200
172,204.70288776877993,200
173,754.761714557974,200
174,80.74155559978384,200
175,148.77507282164385,200
176,354.482973371781,200
177,476.21683086071795,200
178,42.845495686429,200
179,376.8823748775817,200
180,267.36978720749585,200
181,246.55806101868055,200
182,434.8944705765068,200
183,382.74726270108715,200
184,199.4378025244057,200
185,59.83647386285252,200
186,144.020774553857,200
187,394.47614149366535,200
188,205.6946620945719,200
189,920.9066430742038,200
190,574.0232257545058,200
191,575.9921639835944,200
192,691.7918171740796,200
193,358.93185910636413,200
194,-73.34540287236513,200
195,-61.97818823449096,200
196,511.8121172964716,200
197,556.6902022424888,200
198,765.5971302244777,200
199,302.8158382622507,200
200,369.01463111653635,200
201,-46.40950204568911,200
202,439.46797347127193,200
203,146.1051672288281,200
204,172.92697498085627,200
205,215.98402487057803,200
206,316.26811341454186,200
207,70.36300279883935,200
208,572.8586204365313,200
209,316.38794777398925,200
210,453.4668677243848,200
211,879.9602855089057,200
212,553.1568007773866,200
213,3.7596345750851095,200
214,625.2997528267945,200
215,717.6774395709805,200
216,279.616585082847,200
217,43.296647207230116,200
218,149.5843620097961,200
219,117.10512114597451,200
220,859.7308158733164,200
221,51.35552735485277,200
222,55.657068089254864,200
223,511.98218990848784,200
224,254.15940164772067,200
225,857.8277260400672,200
226,-0.9104466938782094,200
227,349.84166670505493,200
228,-50.78358587984565,200
229,741.4194441833347,200
230,974.4350202200459,200
231,34.90467815248873,200
232,799.9077683223794,200
233,-47.49227052964916,200
234,254.89448054160084,200
235,314.2058556339088,200
236,108.11928087501393,200
237,119.76798926436501,200
238,342.3382194211215,200
239,748.5081013803433,200
240,379.7577381629232,200
